year released,artist_name,artist_ID,album_ID,track_name,track_id,popularity,key,mode,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,artist_genre
2016,Ricky Montgomery,0ZUvK7zGdXLd78mQr3t1Tw,25paSmOYSF03s81DCNqQn3,Line Without a Hook,5NvOZCjZaGGGL597exlQWv,82,8.0,1.0,0.262,0.43200000000000005,0.652,0.0,0.258,-4.968999999999999,0.0285,190.028,3.0,"['indie pop', 'la indie']"
2016,Twisted Sister,7b85ve82Sh36a3UAx74wut,7cIqpfltJo0WBIhaVD6htl,We're Not Gonna Take It - 2016 Remaster,4wXcpkyBWFnM4FbVSC17HN,34,4.0,1.0,0.00232,0.475,0.898,0.0,0.201,-9.129,0.0505,149.662,4.0,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']"
2016,Ricky Montgomery,0ZUvK7zGdXLd78mQr3t1Tw,25paSmOYSF03s81DCNqQn3,Mr Loverman,2IVsRhKrx8hlQBOWy4qebo,81,0.0,1.0,0.245,0.639,0.526,2.4299999999999998e-05,0.25,-6.697,0.0256,130.033,3.0,"['indie pop', 'la indie']"
2016,Eagles,0ECwFtbIWEVNwjlrfc6xoL,4QxtDUU3U7gCCyT9Lm3bg5,Funky New Year - 2013 Remaster,7tJS1cjSD1P8bodNGblYiK,25,9.0,1.0,0.0544,0.657,0.5379999999999999,0.0343,0.332,-10.34,0.0591,90.81,4.0,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
2016,Post Malone,246dkjvS1zLTtiykXe5h60,5s0rmjP8XOPhP6HhqOhuyC,Congratulations,3a1lNhkSLSkpJE4MSHpDu9,81,6.0,1.0,0.215,0.63,0.804,0.0,0.253,-4.183,0.0363,123.146,4.0,"['dfw rap', 'melodic rap', 'rap']"
2016,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,7tH16DtKOmdIyN7TV9SvhG,See Emily Play - 2016 Remastered Version,5JubSv0sa8CKjAslCSH27S,30,2.0,1.0,0.20800000000000002,0.439,0.755,0.0,0.122,-7.035,0.0382,123.74,4.0,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
2016,Post Malone,246dkjvS1zLTtiykXe5h60,5s0rmjP8XOPhP6HhqOhuyC,Feeling Whitney,35r28RDot7nPE7y9K9H7l0,78,0.0,1.0,0.787,0.41200000000000003,0.22699999999999998,4.69e-06,0.282,-12.696,0.0359,80.111,4.0,"['dfw rap', 'melodic rap', 'rap']"
2016,Labi Siffre,5CzlICF8GCY0pRC82MKrhX,1wTqD7FSQ8XgKPy8xBUaEV,Another Year - 2006 Remaster,0mrui4YU819ofTR3q3tSWi,25,4.0,1.0,0.49,0.494,0.494,0.0,0.299,-9.736,0.0262,136.844,4.0,"['classic uk pop', 'soul']"
2016,Hippie Sabotage,4dM6NDYSfLcspt8GLoT5aE,1RVXVo1puacM8aQ6hgQahi,Devil Eyes,7MiZjKawmXTsTNePyTfPyL,83,1.0,0.0,0.7020000000000001,0.391,0.396,0.405,0.315,-8.621,0.18899999999999997,99.11200000000001,5.0,"['edm', 'electronic trap']"
2016,Faith No More,6GbCJZrI318Ybm8mY36Of5,42uSfP4HXXGZn6kE3dZadO,Last Cup of Sorrow - 2016 Remaster,0igpADygusN3CM5nkJfmis,37,4.0,0.0,3.19e-05,0.489,0.91,0.09,0.17,-6.746,0.0545,76.774,4.0,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap metal', 'rock']"
2016,Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,4rFrdkSWs0dtj0rWPzOk1v,7 Years,5kqIPrATaCc2LqxVWzQGbk,79,10.0,1.0,0.287,0.765,0.473,0.0,0.391,-5.829,0.0514,119.992,4.0,"['danish pop', 'pop', 'scandipop']"
2016,Tori Amos,1KsASRNugxU85T0u6zSg32,7LtHJM8ORJlGoZvcPU9X4U,Pretty Good Year - 2015 Remaster,70euagGKfDWkSQCoZtHFdh,22,6.0,1.0,0.9329999999999999,0.38799999999999996,0.195,3.97e-06,0.0989,-14.857000000000001,0.0339,133.15200000000002,4.0,"['art pop', 'ectofolk', 'folk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']"
2016,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Godspeed,34xTFwjPQ1dC6uJmleno7x,78,6.0,1.0,0.9309999999999999,0.42100000000000004,0.0952,0.00020099999999999998,0.126,-12.561,0.0479,109.698,4.0,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']"
2016,Anthem Lights,7kwEvDE8e7EBGKh5bLczqQ,5gw7p48ohCl2DpMjvMw5Ik,Best of 2016 Medley: Stressed Out / 7 Years / Work / Treat You Better / Can't Stop the Feeling / Closer / 24k,67HVK0b38v1VAWIx4F2Avx,33,11.0,1.0,0.8320000000000001,0.486,0.488,0.0,0.0854,-5.0889999999999995,0.0377,94.25,4.0,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']"
2016,Rachel Platten,3QLIkT4rD2FMusaqmkepbq,0mFDIOqypzHp6Xd0el1hoT,Fight Song,37f4ITSlgPX81ad2EvmVQr,78,7.0,1.0,0.0549,0.564,0.7140000000000001,0.0,0.155,-4.987,0.129,175.924,4.0,"['dance pop', 'pop', 'post-teen pop', 'viral pop']"
2016,Iron Maiden,6mdiAmATAx73kdxrNrnlao,0OEg65hPhgP7B0Dy9TqP2L,Wasted Years - 2015 Remaster,1HM7Vp84E4SMzdrZONg6bH,63,4.0,0.0,0.0263,0.314,0.9590000000000001,0.000148,0.161,-4.657,0.0908,154.221,4.0,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']"
2016,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Ivy,2ZWlPOoWh0626oTaHrnl2a,78,9.0,0.0,0.782,0.5670000000000001,0.38799999999999996,0.000309,0.248,-9.579,0.0384,116.36200000000001,4.0,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']"
2016,Anthony Rosenthal,3qfLX86rmzzI25W4yzs4bK,4mCM4pXPU1JSsTNNEslE4v,Year of the Child,0guOk6nbnaL2owQc8M4h5k,32,8.0,1.0,0.7340000000000001,0.5660000000000001,0.603,0.0,0.11199999999999999,-5.252999999999999,0.156,80.308,4.0,"['broadway', 'show tunes']"
2016,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,4PgleR09JVnm3zY1fW3XBA,That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,81,1.0,1.0,0.013000000000000001,0.853,0.56,0.0,0.0944,-4.961,0.0406,134.066,4.0,['pop']
2016,Anthem Lights,7kwEvDE8e7EBGKh5bLczqQ,0r796NliuFZILSuOssNPXj,K-Love Fan Awards: Songs of the Year (2014 Mash-Up),00ohIpPn9LkKpeIqhfIU9V,28,11.0,1.0,0.8290000000000001,0.42,0.281,0.0,0.376,-8.204,0.0334,119.515,4.0,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']"
2016,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,2ODvWsOgouMbaA5xf0RkJe,I Feel It Coming,3dhjNA0jGA8vHBQ1VdD6vV,82,0.0,0.0,0.428,0.773,0.8190000000000001,0.0,0.0679,-5.946000000000001,0.11800000000000001,92.98700000000001,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2016,Vitamin String Quartet,6MERXsiRbur2oJZFgYRDKz,22bGVJ3OITsYg6IfBNjfKw,7 Years,1Fjw43JHGvAHPAm2Yozi4Z,31,10.0,1.0,0.525,0.5529999999999999,0.273,0.00225,0.145,-9.988999999999999,0.0348,119.685,4.0,"['bow pop', 'classify']"
2016,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Pink + White,3xKsf9qdS1CyvXSMEid6g8,78,9.0,1.0,0.67,0.544,0.552,4.57e-05,0.415,-7.45,0.0991,159.738,3.0,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']"
2016,Riff Raff,31IZdHrCZ5pRhLz4zBxN3o,5OhgqUEU6DDumwbP8k11xZ,Rookie of the Year 2013,4KoDsg2EbYPgqpXSrKqB7F,18,2.0,1.0,0.0044,0.773,0.8590000000000001,0.007109999999999999,0.11699999999999999,-6.459,0.0573,159.955,4.0,['trap']
2016,KALEO,7jdFEYD2LTYjfwxOdlVjmc,4he4SQup02hEIQdwhZlZlk,Way down We Go,0y1QJc3SJVPKJ1OvFmFqe6,79,10.0,0.0,0.579,0.489,0.505,0.000333,0.10400000000000001,-8.022,0.11699999999999999,163.255,4.0,"['icelandic indie', 'icelandic rock', 'modern alternative rock']"
2016,Faith No More,6GbCJZrI318Ybm8mY36Of5,42uSfP4HXXGZn6kE3dZadO,Stripsearch - 2016 Remaster,0LErw54mr0L2fQDR8DMLh2,37,6.0,0.0,0.0011099999999999999,0.642,0.7090000000000001,0.0241,0.29600000000000004,-6.571000000000001,0.0256,135.502,4.0,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap metal', 'rock']"
2016,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,3J8W9AOjQhnBLCX33m3atT,Heathens,6i0V12jOa3mr6uu4WYhUBr,81,4.0,0.0,0.0841,0.732,0.396,3.5799999999999996e-05,0.105,-9.347999999999999,0.0286,90.024,4.0,"['modern rock', 'rock']"
2016,Vera Lynn,2rJkmlVHePMo2gk0InTZRS,2DWg5EgpevBgYN4lwSyBXU,The Loveliest Night Of The Year - 2017 Version,1R9zW8DFjW6NLDjrlKwCyN,17,5.0,1.0,0.9229999999999999,0.18100000000000002,0.16,4.1899999999999995e-05,0.272,-14.427999999999999,0.0318,83.181,4.0,"['adult standards', 'easy listening', 'lounge']"
2016,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,4UlGauD7ROb3YbVOFMgW5u,Needed Me,4pAl7FkDMNBsjykPXo91B3,79,5.0,0.0,0.11,0.6709999999999999,0.314,0.0,0.0825,-8.091000000000001,0.244,110.898,4.0,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
2016,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,7tH16DtKOmdIyN7TV9SvhG,Arnold Layne - 2016 Remastered Version,7e0kMg1GkucIAFJcUyRWVh,28,2.0,1.0,0.263,0.29600000000000004,0.564,2.28e-06,0.0753,-8.267999999999999,0.0326,132.56,4.0,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
2016,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,White Ferrari,2LMkwUfqC6S6s6qDVlEuzV,77,0.0,1.0,0.784,0.444,0.0924,0.0,0.304,-15.605,0.0366,108.917,4.0,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']"
2016,Doug Kidder,7aQzlvL9UKielsXdoEiK5Z,0474Ej6liUyK80Yre4Yrjz,The Year 2012,2010yp6b0alCtZ2zkXFBQw,0,3.0,1.0,0.946,0.623,0.155,0.00939,0.187,-12.725999999999999,0.0429,117.16799999999999,4.0,[]
2016,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,3mH6qwIy9crq0I9YQbOuDf,Nights,7eqoqGkKwgOaWNNHx90uEZ,78,5.0,0.0,0.42,0.466,0.5479999999999999,1.01e-06,0.113,-9.362,0.11800000000000001,89.815,4.0,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']"
2016,LADYBABY,3KhZ8YvmlES9GgzDbh7RBk,78ElG91mrEpPAQvZDG5CmN,Nippon Manju,06NEuecnoNSQxDC3lfHpyy,41,0.0,1.0,0.000732,0.4,0.993,0.0372,0.10300000000000001,-1.6880000000000002,0.128,185.93,4.0,"['idol rock', 'kawaii metal']"
2016,Post Malone,246dkjvS1zLTtiykXe5h60,5s0rmjP8XOPhP6HhqOhuyC,Go Flex,5yuShbu70mtHXY0yLzCQLQ,77,5.0,1.0,0.228,0.665,0.498,0.0,0.0757,-8.185,0.0832,81.96700000000001,4.0,"['dfw rap', 'melodic rap', 'rap']"
2016,Armin van Buuren,0SfsnGyD8FpIN4U4WCkBZ5,1rsuMrShADzjheFkAh1kKW,"A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 2",7tH6tGz6cQtpYReqHTlyjN,18,2.0,1.0,0.00499,0.397,0.638,0.0,0.364,-7.256,0.17600000000000002,134.284,1.0,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']"
2016,Drake,3TVXtAsR1Inumwj472S9r4,40GMAhriYJRO1rsY4YdrZb,One Dance,1zi7xx7UVEFkmKfv06H8x0,80,1.0,1.0,0.0077599999999999995,0.792,0.625,0.0018,0.32899999999999996,-5.609,0.0536,103.96700000000001,4.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
2016,Twisted Sister,7b85ve82Sh36a3UAx74wut,7cIqpfltJo0WBIhaVD6htl,I Wanna Rock - 2016 Remaster,62RWY8Qy1dY0D58OqVgekR,30,2.0,1.0,0.000897,0.5710000000000001,0.765,4.99e-06,0.314,-8.574,0.036000000000000004,106.15100000000001,4.0,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']"
2016,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,2ODvWsOgouMbaA5xf0RkJe,Die For You,2Ch7LmS7r2Gy2kc64wv3Bz,78,1.0,0.0,0.111,0.5820000000000001,0.525,0.0,0.134,-7.162999999999999,0.0627,133.249,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2016,Armin van Buuren,0SfsnGyD8FpIN4U4WCkBZ5,1rsuMrShADzjheFkAh1kKW,"A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 1",7Kh32CyazzTdVEBXjKINVO,18,7.0,1.0,0.0236,0.542,0.794,0.0,0.14800000000000002,-6.412999999999999,0.303,143.377,3.0,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']"
2016,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,4UlGauD7ROb3YbVOFMgW5u,Desperado,4mCf3vQf7z0Yseo0RxAi3V,77,0.0,0.0,0.32299999999999995,0.685,0.61,0.0,0.102,-5.221,0.0439,94.384,3.0,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
2016,Anthem Lights,7kwEvDE8e7EBGKh5bLczqQ,2VhkaoF8jjtJE3CxlOJWPu,“Best of 2016 Medley: Stressed Out / 7 Years / Work / Treat You Better / Can't Stop the Feeling / Closer / 24k”,1URwTmAUBLtmA3MWSPiZaD,32,11.0,1.0,0.8320000000000001,0.486,0.488,0.0,0.0854,-5.0889999999999995,0.0377,94.25,4.0,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']"
2016,Justin Timberlake,31TPClRtHm23RisEBtV3X7,40LbnfieVTWtHrK24WQeEB,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",6JV2JOEocMgcZxYSZelKcc,77,0.0,1.0,0.0123,0.667,0.83,0.0,0.191,-5.715,0.0749,113.03,4.0,"['dance pop', 'pop']"
2016,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,48D1hRORqJq52qsnUYZX56,Five Years - 2012 Remaster,1JIzFhI9Lt5FyslawmHCBi,58,7.0,1.0,0.142,0.46,0.326,1.01e-05,0.0449,-10.699000000000002,0.0417,152.531,3.0,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'rock']"
2016,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,4UlGauD7ROb3YbVOFMgW5u,Love On The Brain,5oO3drDxtziYU2H1X23ZIp,80,4.0,0.0,0.0717,0.509,0.637,1.0800000000000002e-05,0.0789,-4.83,0.0471,172.00599999999997,3.0,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
2016,Iron Maiden,6mdiAmATAx73kdxrNrnlao,3oFAX7PeOFbZnKiPmpUPv4,"Wasted Years - Live at HSBC Arena, Rio De Janeiro, Brazil - 17th March 2016",2hnJ1l71RzvHMYR9nuDpfE,30,9.0,1.0,0.000217,0.193,0.9940000000000001,4.15e-05,0.9209999999999999,-3.51,0.17,158.832,4.0,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']"
2016,Auli'i Cravalho,5mnS9jJdKQQcRSqFu5YPVe,6pZj4nvx6lV3ulIK3BSjvs,How Far I'll Go,6mb6lVLNrcUgLnEN8QnDJd,74,1.0,0.0,0.649,0.5710000000000001,0.307,0.0,0.17800000000000002,-10.958,0.0499,83.72,4.0,"['disney', 'hollywood', 'movie tunes', 'show tunes']"
2016,The O'Neill Brothers Group,0cylxW7HGdK9xMdubw2oYW,207iOGwM10EOCp4R4XKrHn,7 Years (Instrumental Version),2D2MTMBYZP3LTjbBSE5Yw0,24,10.0,1.0,0.909,0.735,0.174,0.9109999999999999,0.0896,-20.715,0.0399,120.053,4.0,['coverchill']
2016,gnash,3iri9nBFs9e4wN7PLIetAw,3L0H4RjVXpEkwfDgi3XOdf,"i hate u, i love u (feat. olivia o'brien)",7vRriwrloYVaoAe3a9wJHe,79,6.0,0.0,0.687,0.49200000000000005,0.275,0.0,0.10099999999999999,-13.4,0.3,92.6,4.0,"['electropop', 'indie cafe pop', 'pop', 'social media pop']"
2016,Quadeca,3zz52ViyCBcplK0ftEVPSS,47LHiY4xG9lRPlfQJAyrUK,2016 Was a Bad Year,1V9TpAPBg0O50TTdFIYgtF,25,11.0,0.0,0.6940000000000001,0.725,0.384,0.000239,0.235,-11.960999999999999,0.218,124.85700000000001,4.0,"['meme rap', 'pop rap', 'social media pop']"
2016,James Arthur,4IWBUUAFIplrNtaOHcJPRM,7oiJYvEJHsmYtrgviAVIBD,Can I Be Him,0VhgEqMTNZwYL1ARDLLNCX,77,11.0,1.0,0.308,0.696,0.5429999999999999,0.0,0.0939,-6.164,0.0489,107.969,4.0,"['pop', 'talent show', 'uk pop']"
2016,Stratovarius,1O8CSXsPwEqxcoBE360PPO,1ucRSsC7KP0oJlTIVQlYU7,Years Go By (Remastered 2016),6tK2LFelFGpcQFjyMl5FRs,29,10.0,0.0,0.0020800000000000003,0.40399999999999997,0.47100000000000003,0.0125,0.14400000000000002,-7.082999999999999,0.0316,108.934,4.0,"['finnish power metal', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'symphonic metal']"
2016,Two Feet,5sWHDYs0csV6RS48xBl0tH,1T2zfKOl2TFkwRuQ7arglc,Go Fuck Yourself,4NZrZgrRoR4GwR7flWOXRI,78,6.0,1.0,0.5710000000000001,0.765,0.327,0.0479,0.0787,-8.029,0.27699999999999997,74.931,4.0,"['indie poptimism', 'modern rock']"
2016,Coone,1Wt63OMKtv6v2ivHuQLm2C,34E161xTimghd1dDcApvYg,D.W.X. (10 Years Dirty Workz Mix),4q7NRYgOTVN0ZOPrbqEAk7,39,0.0,1.0,0.0072299999999999994,0.537,0.9520000000000001,0.054000000000000006,0.307,-3.72,0.0676,149.955,4.0,"['belgian edm', 'classic hardstyle', 'euphoric hardstyle', 'jumpstyle', 'rawstyle']"
2016,Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,4hhvgHjPqUOAYkclDkhL2T,What Ifs (feat. Lauren Alaina),7zVCrzzEJU7u24sbJPXA5W,72,10.0,1.0,0.00898,0.612,0.799,0.0,0.172,-4.603,0.0275,125.976,4.0,"['contemporary country', 'country road']"
2016,Faith No More,6GbCJZrI318Ybm8mY36Of5,42uSfP4HXXGZn6kE3dZadO,This Guy's in Love With You - Live; I Started a Joke B-Side; 2016 Remaster,5cbGCnY1CzBe3Mkqn4SkjI,33,8.0,1.0,0.361,0.41,0.42100000000000004,0.000562,0.807,-8.495,0.0391,76.697,4.0,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap metal', 'rock']"
2016,Mike Posner,2KsP6tYLJlTBvSUxnwlVWa,1Tz3Ai1guEFf4hV3d9i17K,I Took A Pill In Ibiza - Seeb Remix,1MtUq6Wp1eQ8PC6BbPCj8P,71,7.0,0.0,0.0353,0.664,0.7140000000000001,8.42e-06,0.0843,-6.645,0.111,101.969,4.0,"['dance pop', 'pop', 'pop dance', 'pop rap']"
2016,Murray Head,479Yp6DvyXoIaCssAxB4QR,0lozWxkyKRWr00zyqfexo5,One Night In Bangkok - From “Chess” / Remastered 2016,6xQfzJWUJiFIcYBsBGml07,23,2.0,0.0,0.19399999999999998,0.9540000000000001,0.451,0.00295,0.0637,-9.124,0.10800000000000001,108.84200000000001,4.0,['new wave pop']
2016,Sik World,39G9Mcs99KhOEtVuthwztS,1UR8sxJvEYKJRmKWBaHh67,7 Years (Remix),1kFlDnWmBTvCBxxeGDpIdp,76,10.0,1.0,0.22699999999999998,0.8109999999999999,0.609,0.0,0.102,-8.376,0.0996,120.071,4.0,"['pop rap', 'rap', 'sad rap']"
2016,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,3aGkjugjzDWaETRbbRafoF,Golden Years - 2016 Remaster,5oR2dGPNuNJ3ApZjQ2zUwN,22,11.0,1.0,0.295,0.679,0.7290000000000001,6.4e-06,0.129,-9.718,0.0389,108.26299999999999,4.0,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'rock']"
